full_text	label
ini	O
juga	O
tentunya	O
didukung	O
set	O
yang	O
cakep	O
banget	O
apalagi	O
pas	O
setting	O
masa	O
lalunya	O
dan	O
adegan	O
keretanya	O
epic	O
bangettttt	O
last	O
but	O
not	O
least	O
kami	O
suka	O
cara	O
film	O
ini	O
ditutup	O
oleh	O
dan	O
hujan	O
i-nya	O
gardika	O
gigih	O
sukses	O
bikin	O
terngiang-ngiang	O
di	O
kepala	O
saat	O
kami	O
pertama	O
kali	O
menonton	O
di	O
opening	O
jakarta	O
film	O
week	O
2023	O
buat	O
kalian	O
yang	O
pengen	O
liat	O
review	O
tontonan	O
kami	O
di	O
sepanjang	O
tahun	O
2023	O
silakan	O
cek	O
thread	O
berikut	O
ini	O
atau	O
klik	O
gt	O
wmidreview	O
dakota	B-ACT
johnson	I-ACT
sebagai	O
cassie	B-CHAR
sayang	O
kurang	O
all-out	O
akting	O
dan	O
emosinya	O
sebagai	O
karakter	O
utama	O
akibatnya	O
adegan	O
yang	O
berpotensi	O
bikin	O
pecah	O
ataupun	O
bikin	O
nangis	O
jadinya	O
cuma	O
lalu	O
saja	O
chemistry	O
ketiga	O
remaja	O
julia	B-CHAR
sydney	B-ACT
sweeney	I-ACT
mattie	B-CHAR
celeste	B-ACT
o	I-ACT
connor	I-ACT
dan	O
anya	B-CHAR
tapi	O
menonton	O
film	O
miyazaki	B-DIR
kali	O
ini	O
seringkali	O
batasan	O
yg	O
coba	O
disuguhkan	O
antara	O
dunia	O
nyata	O
dan	O
ranah	O
fantasi	O
terasa	O
tidak	O
jelas	O
menumpuk	O
satu	O
sama	O
lain	O
amp	O
berkelindan	O
sehingga	O
kadang	O
terlintas	O
di	O
kepala	O
apakah	O
sutradara	O
miyazaki	B-DIR
mabuk	O
kecubung	O
saat	O
membuat	O
film	O
ini	O
kehadiran	O
beberapa	O
supporting	O
character	O
ga	O
sekali	O
dua	O
kali	O
ngasih	O
kesan	O
yang	O
sebenernya	O
ga	O
penting-penting	O
amat	O
kayanya	O
beberapa	O
karakter	O
diilangin	O
pun	O
ga	O
ngaruh	O
apa-apa	O
terhadap	O
jalan	O
cerita	O
utama	O
maupun	O
selingan	O
subplot-nya	O
kemampuan	O
akting	O
ditambah	O
make	O
up	O
juga	O
menolong	O
passable	O
lah	O
buat	O
pasutri	O
umur	O
20-an	O
bcl	B-ACT
juga	O
masih	O
imut-imut	O
walaupun	O
kelihatan	O
pake	O
make	O
up	O
terus	O
24	O
7	O
supporting	O
cast	O
yang	O
diisi	O
oleh	O
komedian-komedian	O
cukup	O
sukses	O
bikin	O
ngakak	O
dengan	O
jokes-jokes	O
recehnya	O
buat	O
kami	O
yg	O
ga	O
baca	O
novelnya	O
asik	O
banget	O
ngikutin	O
kisahnya	O
dan	O
seru	O
banget	O
dikejutkan	O
berkali-kali	O
oleh	O
rahasia	O
yang	O
di-reveal-nya	O
cara	O
berkisahnya	O
nyaman	O
untuk	O
diikuti	O
ditambah	O
cliffhanger	O
yang	O
cantik	O
di	O
tiap	O
akhir	O
episode	O
bikin	O
gadis	B-MVT
kretek	I-MVT
senagih	O
itu	O
buat	O
ditonton	O
secara	O
teknik	O
pengambilan	O
gambar	O
pun	O
boleh	O
kami	O
bilang	O
cukup	O
oke	O
dalam	O
menyajikan	O
sebuah	O
ke-horor-an	O
bagaimana	O
jumpscare	O
yang	O
disajikan	O
secara	O
close-up	O
di	O
beberapa	O
adegan	O
sungguh	O
terlalu	O
sekarang	O
ke	O
menu	O
utamanya	O
migration	B-MVT
bercerita	O
tentang	O
sekeluarga	O
bebek	O
yang	O
ingin	O
bermigrasi	O
untuk	O
pertama	O
kalinya	O
sepanjang	O
perjalanan	O
mereka	O
migrasi	O
banyak	O
sekali	O
masalah	O
yang	O
menghadapi	O
mereka	O
dalam	O
perjalanannya	O
kaya	O
contoh	O
azula	B-CHAR
muncul	O
di	O
trailernya	O
harusnya	O
ga	O
ada	O
di	O
book	O
1	O
kan	O
nah	O
di	O
sini	O
dimunculin	O
lebih	O
awal	O
tapi	O
masih	O
kerasa	O
pas	O
aja	O
gitu	O
dan	O
ternyata	O
bukan	O
cuma	O
azula	B-CHAR
doang	O
karakter	O
dari	O
book	O
2	O
yang	O
nongol	O
di	O
season	O
1	O
ini	O
ada	O
beberapa	O
karakter	O
lain	O
siapa	O
tonton	O
sendiri	O
aja	O
timoth	B-ACT
e	I-ACT
chalamet	I-ACT
cukup	O
magical	O
memerankan	O
wonka	B-CHAR
serta	O
sukses	O
juga	O
bikin	O
terharu	O
dengan	O
kisah	O
lamanya	O
with	O
her	O
momma	O
meskipun	O
disayangkan	O
untuk	O
subplot	O
tentang	O
noodle	O
tidak	O
sebegitu	O
semenyentuh	O
itu	O
serta	O
karakter	O
teman-teman	O
willy	B-CHAR
yang	O
lainpun	O
meskipun	O
lucu	O
dan	O
menghibur	O
namun	O
wonka	B-MVT
bergenre	O
musical	B-GEN
fantasy	B-GEN
dengan	O
rating	O
semua	O
umur	O
yang	O
bisa	O
dinikmati	O
semua	O
usia	O
thats	O
why	O
juga	O
plot	O
di	O
film	O
ini	O
cukup	O
ringan	O
serta	O
dibalut	O
dengan	O
elemen	O
magical	O
serta	O
scene	O
warna-warni	O
-	O
sweets	O
amp	O
chocolate	O
yang	O
bikin	O
anak-anak	O
seneng	O
nontonnya	O
akting	O
yang	O
paling	O
menarik	O
perhatian	O
kami	O
tentu	O
saja	O
adinda	B-ACT
thomas	I-ACT
yg	O
tampil	O
sinting	O
sebagai	O
sukma	B-CHAR
ketawanya	O
saja	O
sungguh	O
annoying	O
selain	O
itu	O
kami	O
juga	O
suka	O
bhisma	B-ACT
mulia	I-ACT
yg	O
tampil	O
hidup	O
dan	O
ashira	B-ACT
zamita	I-ACT
yg	O
berhasil	O
bikin	O
ngakak	O
di	O
that	O
one	O
particular	O
scene	O
monster	B-MVT
secara	O
gamblang	O
dan	O
jujur	O
menggambarkan	O
realita	O
masalah	O
yang	O
terjadi	O
setiap	O
hari	O
di	O
kehidupan	O
manusia	O
tema	O
yang	O
diusung	O
film	O
ini	O
boleh	O
dibilang	O
cukup	O
berat	O
namun	O
penceritaannya	O
membuat	O
kita	O
tidak	O
menyadari	O
hal	O
tersebut	O
sampai	O
tiba	O
waktunya	O
highly	O
recommended	O
argylle	B-MVT
bukan	O
cuma	O
sekedar	O
spy-movie	B-GEN
biasa	O
plot	O
twist	O
demi	O
plot	O
twist	O
yang	O
disebar	O
sepanjang	O
film	O
sukses	O
bikin	O
ngakak	O
dan	O
kaget	O
duarrrrrrrrrr	O
ga	O
cuma	O
mengocok	O
perut	O
tapi	O
juga	O
mengocok	O
pikiran	O
wkwkkwk	O
di	O
balik	O
ceritanya	O
yang	O
sebenernya	O
ya	O
udah	O
gitu	O
doang	O
sih	O
visual	O
neraka	O
yang	O
hit	O
n	O
miss--	O
dan	O
emang	O
niat	O
mau	O
nostalgia	O
lagi	O
sama	O
komik	O
siksa	O
neraka	O
atau	O
mungkin	O
mau	O
diingatkan	O
kembali	O
sama	O
dosa-dosa	O
kalian	O
biar	O
tobat	O
boleh	O
banget	O
nonton	O
film	O
karya	O
anggy	B-DIR
umbara	I-DIR
ini	O
agak	B-MVT
laen	I-MVT
2024	B-YEAR
rating	O
hormat	O
ketua	O
totong	O
10	O
the	B-MVT
hunger	I-MVT
games	I-MVT
the	I-MVT
ballad	I-MVT
of	I-MVT
songbirds	I-MVT
amp	I-MVT
snakes	I-MVT
2023	B-YEAR
rating	O
villain	O
origin	O
story	O
10	O
singkatnya	O
migration	B-MVT
ini	O
film	O
animasi	O
yang	O
memang	O
bener-bener	O
menghibur	O
apalagi	O
untuk	O
masa	O
liburan	O
seperti	O
ini	O
karakter-karakternya	O
juga	O
lovable	O
banget	O
kalo	O
nonton	O
nanti	O
perhatiin	O
2	O
karkater	O
ini	O
uncle	B-CHAR
dan	O
dan	O
gwen	B-CHAR
mereka	O
berdua	O
wajib	O
punya	O
short	O
film	O
sendiri	O
sih	O
dengan	O
rashomon	O
effect	O
kore-eda	B-DIR
melalui	O
monster	B-MVT
berhasil	O
membuat	O
manipulasi	O
dan	O
ilusi	O
kebenaran	O
yang	O
sering	O
muncul	O
di	O
dalam	O
pikiran	O
manusia	O
betapa	O
mudahnya	O
manusia	O
mengambil	O
kesimpulan	O
yang	O
salah	O
tentang	O
orang	O
lain	O
bahas	O
cast	O
dulu	O
adimas	B-CHAR
dan	O
adelia	B-CHAR
diperankan	O
oleh	O
reza	B-ACT
rahadian	I-ACT
dan	O
bcl	B-ACT
yang	O
secara	O
umur	O
lebih	O
tua	O
dibandingkan	O
umur	O
karakter	O
aslinya	O
tapi	O
kapasitas	O
akting	O
mereka	O
udah	O
ga	O
perlu	O
diragukan	O
apalagi	O
chemistry	O
mereka	O
telah	O
terbangun	O
sejak	O
habibie	B-MVT
ainun	I-MVT
dan	O
my	B-MVT
stupid	I-MVT
boss	I-MVT
buat	O
kalian	O
yang	O
pengen	O
liat	O
review	O
tontonan	O
kami	O
di	O
sepanjang	O
tahun	O
2023	O
silakan	O
cek	O
thread	O
berikut	O
ini	O
atau	O
klik	O
gt	O
wmidreview	O
kereta	B-MVT
berdarah	I-MVT
2024	B-YEAR
rating	O
tertawa	O
cekikikan	O
10	O
ngomongin	O
penyesuaian	O
cerita	O
berkaitan	O
dengan	O
keterbatasan	O
durasi	O
meskipun	O
harus	O
ada	O
yang	O
di-cut	O
di-merge	O
sana	O
sini	O
tapi	O
secara	O
keseluruhan	O
tetep	O
mampu	O
menampilkan	O
kisah	O
originalnya	O
dengan	O
baik	O
setidaknya	O
momen-momen	O
krusial	O
di	O
versi	O
ori-nya	O
masih	O
ada	O
dan	O
ga	O
kena	O
cut	O
oke	O
berikut	O
review	O
kami	O
untuk	O
ali	B-MVT
topan	I-MVT
2024	B-YEAR
wmidreview	O
oke	O
berikut	O
review	O
kami	O
untuk	O
the	B-MVT
marvels	I-MVT
2023	B-YEAR
wmidreview	O
urusan	O
sfx	O
make-up	O
dan	O
desain	O
karakter	O
antagonis	O
di	O
film	O
ini	O
adalah	O
salah	O
satu	O
hal	O
yang	O
bener2	O
kami	O
acungi	O
jempol	O
gestur-gestur	O
yang	O
ditunjukin	O
sama	O
makhluk-makhluk	O
halusnya	O
pun	O
kerasa	O
bikin	O
deg-degan	O
cgi	O
meski	O
ada	O
hit	O
n	O
miss	O
tapi	O
secara	O
umum	O
cukup	O
memuaskan	O
dan	O
karena	O
live	O
action	O
para	O
castnya	O
berwujud	O
beneran	O
manusia	O
jadi	O
ada	O
beberapa	O
adegan	O
yang	O
malah	O
terasa	O
lebih	O
emosional	O
dibandingkan	O
versi	O
animasinya	O
salah	O
satu	O
faktornya	O
karena	O
sebagian	O
pemain	O
berakting	O
dengan	O
sangat	O
baik	O
terutama	O
part	O
gyatso	B-CHAR
yang	O
ngomongin	O
akting	O
semua	O
cast	O
berakting	O
dengan	O
baik	O
tapi	O
yang	O
buat	O
kami	O
menjadi	O
spesial	O
adalah	O
akting	O
paul	B-ACT
sun-hyung	I-ACT
lee	I-ACT
sebagai	O
uncle	B-CHAR
iroh	I-CHAR
buat	O
kita	O
yang	O
dari	O
awal	O
udah	O
suka	O
banget	O
sama	O
desain	O
karakternya	O
opa	O
paul	B-ACT
bisa	O
menghidupkan	O
karakter	O
ini	O
dengan	O
sangat	O
baik	O
zoul	B-ACT
pandjoul	I-ACT
dan	O
amel	B-ACT
carla	I-ACT
yang	O
dimaksudkan	O
mungkin	O
bisa	O
ngasih	O
sedikit	O
sentuhan	O
komedi	B-GEN
pun	O
dirasa	O
kami	O
nanggung	O
banget	O
yah	O
lucu	O
kagak	O
secara	O
aktingnya	O
pun	O
biasa	O
aja	O
	O
jumpscarenya	O
nanggung	O
nggak	O
nakutin	O
malah	O
banyak	O
bikin	O
ketawa	O
karena	O
lucu	O
penampakan	O
setannya	O
pun	O
lebih	O
banyak	O
lucunya	O
ketimbang	O
bikin	O
takut	O
sedangkan	O
akting	O
pemain	O
lainnya	O
hhh	O
chemistry	O
antar	O
karakter	O
yang	O
lain	O
gak	O
begitu	O
kuat	O
dipadu	O
dengan	O
scripwriting	O
yang	O
wadidaw	O
kombinasi	O
yang	O
bikin	O
tetep	O
melek	O
meski	O
waktu	O
itu	O
kami	O
kedapetan	O
nonton	O
jam	O
midnight	O
apalagi	O
tingkahnya	O
fadly	B-ACT
faisal	I-ACT
sebagai	O
mas	B-CHAR
tekun	I-CHAR
yang	O
pokoknya	O
ntar	O
ga	O
usah	O
heran	O
misal	O
pas	O
nonton	O
kalian	O
ngira	O
fyuuuuh	O
ini	O
sepertinya	O
momen	O
santai	O
nih	O
waktu	O
yang	O
tepat	O
untuk	O
menghela	O
nafas	O
tiba	O
tiba	O
jleeeeeeeeeeebb	O
wwkwkwk	O
kami	O
menyayangkan	O
juga	O
kehadiran	O
sosok	O
arif	B-CHAR
yang	O
diperankan	O
ibrahim	B-ACT
risyad	I-ACT
meskipun	O
punya	O
andil	O
dalam	O
menghubungkan	O
misteri	O
tapi	O
disajikan	O
ga	O
ada	O
chemistry	O
sama	O
sekali	O
dengan	O
ibu	O
dan	O
kakaknya	O
oke	O
berikut	O
review	O
kami	O
untuk	O
trinil	B-MVT
kembalikan	I-MVT
tubuhku	I-MVT
2024	B-YEAR
wmidreview	O
buat	O
kalian	O
yang	O
pengen	O
liat	O
review	O
tontonan	O
kami	O
di	O
sepanjang	O
tahun	O
2023	O
silakan	O
cek	O
thread	O
berikut	O
ini	O
atau	O
klik	O
gt	O
wmidreview	O
kalo	O
bingung	O
dengan	O
istilah	O
harkonenn	B-LOC
fremen	B-CHAR
benne	B-CHAR
gesserit	I-CHAR
dll	O
silakan	O
cek	O
rangkuman	O
thread	O
kami	O
di	O
bawah	O
ini	O
namun	O
kemunculan	O
karakter-karakter	O
baru	O
ini	O
sayangnya	O
bikin	O
alur	O
filmnya	O
jadi	O
ngulang-ngulang	O
dan	O
sedikit	O
bikin	O
bosen	O
filmnya	O
tu	O
kaya	O
jadi	O
lama	O
banget	O
panasnya	O
untungnya	O
ada	O
duet	O
tante	O
yum	B-ACT
jung-ah	I-ACT
dan	O
om	O
jo	B-ACT
woo-jin	I-ACT
sebagai	O
duo	O
penyihir	O
yang	O
membantu	O
memecah	O
kebosanan	O
ini	O
tapi	O
sadar	O
atau	O
enggak	O
beberapa	O
hal	O
di	O
film	O
ini	O
sejujurnya	O
mengingatkan	O
kami	O
pada	O
film	O
dukun	O
superhero	O
sebelah	O
bedanya	O
madame	B-MVT
web	I-MVT
lebih	O
kerasa	O
kayak	O
film	O
barat	O
bertema	O
mistis	B-GEN
supranatural	B-GEN
tapi	O
tentu	O
saja	O
mvpnya	O
adalah	O
bio	B-ACT
one	I-ACT
menurut	O
kami	O
bio	B-ACT
one	I-ACT
adalah	O
salah	O
satu	O
aktor	O
yang	O
paling	O
menarik	O
di	O
era	O
ini	O
di	O
film	O
ini	O
bio	B-ACT
one	I-ACT
benar-benar	O
mempamerkan	O
rangenya	O
sebagai	O
aktor	O
all	O
out	O
banget	O
sampai	O
sanggup	O
mengubah	O
fisik	O
dan	O
postur	O
badan	O
untuk	O
masuk	O
ke	O
dalam	O
peran	O
sayang	O
memasuki	O
paruh	O
akhir	O
film	O
ini	O
mengalami	O
kemunduran	O
dengan	O
berbagai	O
macam	O
adegan	O
klise	O
khas	O
film	O
horor	B-GEN
yang	O
ga	O
perlu	O
pun	O
filmnya	O
nampak	O
kebingungan	O
sendiri	O
ngasih	O
endingnya	O
kaya	O
apa	O
paham	O
isunya	O
mau	O
di	O
bawa	O
ke	O
arah	O
mana	O
tapi	O
kaya	O
kebanyakan	O
muter2	O
ga	O
jelas	O
dulu	O
madame	B-MVT
web	I-MVT
2024	B-YEAR
rating	O
it	O
s	O
madaming	O
time	O
10	O
buat	O
yang	O
belum	O
tahu	O
yang	O
menyutradarai	O
film	O
napoleon	B-MVT
adalah	O
ridley	B-DIR
scott	I-DIR
yang	O
juga	O
menjadi	O
sutradara	O
beberapa	O
film	O
legendaris	O
mulai	O
dari	O
blade	B-MVT
runner	I-MVT
alien	B-MVT
the	B-MVT
martian	I-MVT
dan	O
beberapa	O
film	O
epik	O
seperti	O
gladiator	B-MVT
the	I-MVT
last	I-MVT
duel	I-MVT
robin	B-MVT
hood	I-MVT
kingdom	B-MVT
of	I-MVT
heaven	I-MVT
dan	O
lainnya	O
penggambaran	O
nerakanya	O
pun	O
menurut	O
sotoy	O
kami	O
agak	O
kurang	O
meyakinkan	O
lebih	O
kek	O
berlatar	O
sekitar	O
gunung	O
yang	O
baru	O
meletus	O
langit	O
merah	O
terus	O
ngeluarin	O
lahar	O
panas	O
hmm	O
tapi	O
ya	O
gatau	O
yah	O
kami	O
belum	O
pernah	O
ada	O
yg	O
berkunjung	O
kesana	O
scoring	O
amp	O
lagu-lagu	O
yang	O
nyempil	O
pun	O
berasa	O
cukup	O
pas	O
dan	O
nambah	O
keseruan	O
di	O
filmnya	O
terutama	O
adegan	O
di	O
aladna	B-LOC
ya	O
vibe-nya	O
disney	B-STUD
princess	O
banget	O
ga	O
ketinggalan	O
adegan	O
perkucingan	O
itu	O
pun	O
ditempelin	O
lagu	O
yang	O
pas	O
banget	O
penampilan	O
zee	B-ACT
maupun	O
arbani	B-ACT
jelas	O
jauh	O
dari	O
kata	O
mengecewakan--	O
tapi	O
jalan	O
cerita	O
karakterisasi	O
dan	O
dialog	O
yang	O
ngawang	O
di	O
sana	O
sini	O
bikin	O
kami	O
ga	O
bisa	O
merasakan	O
keseruan	O
dan	O
manisnya	O
kisah	O
cinta	O
yang	O
terjadi	O
antara	O
ancika	B-CHAR
dan	O
dilan	B-CHAR
sebuah	O
adaptasi	O
yang	O
serba	O
nanggung	O
cara	O
film	O
ini	O
diakhiri	O
seolah	O
menegaskan	O
kalo	O
ya	O
hidup	O
harus	O
tetap	O
dilalui	O
dan	O
dijalani	O
meski	O
harapan	O
dan	O
keinginan	O
ga	O
sesuai	O
kenyataan	O
penonton	O
tetep	O
harus	O
berdiri	O
beranjak	O
keluar	O
studio	O
dan	O
melanjutkan	O
aktivitas	O
berikutnya	O
meski	O
filmnya	O
diakhiri	O
dengan	O
gitu	O
doang	O
buat	O
kalian	O
yang	O
pengen	O
liat	O
review	O
tontonan	O
kami	O
di	O
sepanjang	O
tahun	O
2023	O
silakan	O
cek	O
thread	O
berikut	O
ini	O
atau	O
klik	O
gt	O
wmidreview	O
urusan	O
adegan	O
tembak	O
menembak	O
juga	O
terasa	O
begitu	O
immersif	O
dipadu	O
dengan	O
practical	O
effect	O
yang	O
mumpuni	O
parade	O
lesatan	O
peluru	O
di	O
mana-mana	O
terasa	O
begitu	O
nyaring	O
di	O
telinga	O
dan	O
begitu	O
berisik	O
penonton	O
semacam	O
diajak	O
buat	O
ikut	O
baku	O
tembak	O
selama	O
di	O
bioskop	O
soundnya	O
manteb	O
ya	O
film	O
karya	O
anggy	B-DIR
umbara	I-DIR
kali	O
ini	O
mengangkat	O
kembali	O
cerita	O
komik	O
gore	B-GEN
lawas	O
tersebut	O
kombinasi	O
antara	O
sutradara	O
dan	O
komik	O
ini	O
tentu	O
menghasilkan	O
film	O
dengan	O
adegan-adegan	O
sadis	O
siksaan	O
neraka	O
walaupun	O
eksekusi	O
cgi	O
dan	O
sfx	O
makeupnya	O
ada	O
beberapa	O
yang	O
masih	O
miss	O
salah	O
satu	O
elemen	O
yang	O
asyik	O
di	O
film	O
ini	O
juga	O
lagu	O
lagu	O
sountracknya	O
mendukung	O
dan	O
mengelevate	O
banget	O
lets	O
say	O
my	O
everything	O
-	O
barry	O
white	O
yang	O
diputer	O
beberapa	O
kali	O
serta	O
lagu	O
lagu	O
lainnya	O
yang	O
ga	O
kalah	O
eargasm	O
jajaran	O
aktor	O
muda	O
yang	O
bermain	O
di	O
film	O
ini	O
juga	O
mantap	O
banget	O
anthony	B-ACT
buisseret	I-ACT
beneran	O
tampil	O
prima	O
memainkan	O
karakter	O
pae	B-CHAR
komedinya	O
dapet	O
dilema	O
sipaling	O
mencari	O
jati	O
diri	O
pun	O
dapet	O
kevin	B-ACT
anggara	I-ACT
juga	O
sebagai	O
joe	B-CHAR
tak	O
kalah	O
mantap	O
sosok	O
villain	O
black	B-CHAR
manta	I-CHAR
yg	O
diperankan	O
oleh	O
yahya	B-ACT
abdul	I-ACT
mateen-ii	I-ACT
sebenernya	O
mimik	O
mukanya	O
udah	O
cukup	O
bengis	O
but--	O
we	O
want	O
more	O
than	O
that	O
ngarep	O
lihat	O
dia	O
tuh	O
sampe	O
melakukan	O
hal	O
yang	O
lebih	O
kejam	O
daripada	O
ini	O
oke	O
berikut	O
review	O
kami	O
untuk	O
napoleon	B-MVT
2023	B-YEAR
wmidreview	O
ada	O
1	O
credit	O
scene	O
yang	O
malah	O
bikin	O
pusing	O
kayak	O
loh	O
kok	O
laahhh	O
ini	O
apa	O
anjeerrrr	O
biar	O
gak	O
penasaran	O
nonton	O
sendiri	O
deh	O
fyi	O
film	O
pertamanya	O
bisa	O
ditonton	O
di	O
atau	O
coba	O
cek	O
aplikasi	O
cgv	O
kalian	O
cek	O
apakah	O
bioskop	O
di	O
kota	O
kalian	O
nayangin	O
film	O
pertamanya	O
lagi	O
karena	O
lagi	O
ngadain	O
event	O
buat	O
nayangin	O
beberapa	O
film	O
lama	O
mereka	O
salah	O
satunya	O
alienoid	B-MVT
part	I-MVT
1	I-MVT
porsi	O
actionnya	O
memang	O
ada	O
tapi	O
tidak	O
sebanyak	O
yang	O
kami	O
kira	O
film	O
ali	B-MVT
topan	I-MVT
lebih	O
menjual	O
street	O
romance	B-GEN
antara	O
ali	B-CHAR
topan	I-CHAR
dengan	O
anna	B-CHAR
karenina	I-CHAR
entah	O
kenapa	O
kami	O
merasa	O
ceritanya	O
didesain	O
untuk	O
menyambut	O
hari	O
valentine	O
lebih	O
banyak	O
porsi	O
drama	B-GEN
dibandingkan	O
aksinya	B-GEN
film	O
ini	O
punya	O
mid-credit	O
scene	O
yg	O
cukup	O
menarik	O
bukan	O
ditempatkan	O
sekadar	O
kalo	O
film	O
ini	O
ngasih	O
edukasi	O
instrumen	O
keuangan	O
doang	O
tapi	O
seolah	O
memperlihatkan	O
kalo	O
liat	O
deh	O
ada	O
pengembangan	O
yang	O
terjadi	O
terhadap	O
karakter	O
utamanya	O
lho	O
sentuhan	O
kecil	O
yang	O
cukup	O
manis	O
oke	O
berikut	O
review	O
kami	O
untuk	O
not	B-MVT
friends	I-MVT
2024	B-YEAR
wmidreview	O
sepanjang	O
film	O
kami	O
berpikir	O
seandainya	O
berbagai	O
macam	O
adegan	O
yang	O
ga	O
penting	O
di	O
sana	O
sini	O
bisa	O
di-cut	O
dan	O
didistribusikan	O
lebih	O
banyak	O
untuk	O
mempertebal	O
jalinan	O
cerita	O
antara	O
ancika	B-CHAR
dan	O
dilan	B-CHAR
kayanya	O
bakal	O
bikin	O
filmnya	O
sedikit	O
lebih	O
menyenangkan	O
untuk	O
animasinya	O
sendiri	O
cukup	O
standar	O
mungkin	O
yang	O
bisa	O
dilihat	O
upgrade-nya	O
ya	O
detail	O
dari	O
tiap	O
karakternya	O
entah	O
dari	O
helai	O
rambutnya	O
dan	O
movementnya	O
yang	O
lebih	O
fluid	O
highlight	O
animasinya	O
ada	O
di	O
bagian	O
awal	O
dari	O
film	O
ini	O
yang	O
mempunyai	O
format	O
animasi	O
2d	O
yg	O
keren	O
banget	O
bintang	O
utamanya	O
tetap	O
tom	B-ACT
blyth	I-ACT
sebagai	O
snow	B-CHAR
serta	O
yang	O
mencuri	O
perhatian	O
ada	O
viola	B-ACT
davis	I-ACT
sebagai	O
dr	B-CHAR
volumnia	I-CHAR
gaul	I-CHAR
dan	O
peter	B-ACT
dinklage	I-ACT
sebagai	O
casca	B-CHAR
highbottom	I-CHAR
jajaran	O
game	O
maker	O
dari	O
hunger	B-MVT
games	I-MVT
oh	O
ya	O
yang	O
buat	O
kami	O
kerasa	O
cukup	O
fresh	O
adalah	O
perbedaan	O
ras	O
dari	O
tiap	O
nation	O
kerasa	O
lebih	O
kentara	O
di	O
versi	O
live	O
action-nya	O
ini	O
kyoshi	B-CHAR
yang	O
terinspirasi	O
dari	O
jepang	B-LOC
kuil	O
udara	O
yang	O
terinspirasi	O
wilayah	O
sekitar	O
tibet	B-LOC
omashu	O
yang	O
merepresentasikan	O
negara	O
asia	B-LOC
selatan	I-LOC
dll	O
dll	O
mengejutkannya	O
film	O
ini	O
bisa	O
kami	O
bilang	O
menghibur	O
dengan	O
cara	O
yang	O
paling	O
aneh	O
yang	O
bisa	O
dibayangkan	O
kalo	O
boleh	O
kami	O
saranin	O
sebelum	O
nonton	O
tinggalin	O
dulu	O
ekspektasi	O
soal	O
film	O
horor	B-GEN
yang	O
menegangkan	O
dan	O
serius	O
percayalah	O
dengan	O
begitu	O
akan	O
terasa	O
lebih	O
enjoyable	O
pertama	O
dan	O
utama	O
mari	O
ngomongin	O
2	O
karakter	O
utamanya	O
zee	B-ACT
berhasil	O
memainkan	O
sekaligus	O
menghidupkan	O
karakter	O
ancika	B-CHAR
versi	O
live	O
action	O
dengan	O
cukup	O
baik	O
sifat	O
cuek	O
jutek	O
dan	O
malu-malu-mau	O
yang	O
tergambar	O
di	O
novel	O
mampu	O
divisualisasikan	O
dengan	O
baik	O
oleh	O
zee	B-ACT
seneng	O
liatnya	O
past	B-MVT
lives	I-MVT
memang	O
memperlihatkan	O
kisah	O
yang	O
biasa	O
biasa	O
aja	O
dari	O
karakter	O
mas	O
mas	O
dan	O
mbak	O
mbak	O
yang	O
juga	O
biasa	O
aja	O
hal-hal	O
biasa	O
ini	O
yang	O
justru	O
sering	O
banget	O
ngasih	O
rasa	O
jir	O
ini	O
film	O
gue	O
banget	O
--	O
dan	O
past	B-MVT
lives	I-MVT
berhasil	O
mengeksekusi	O
hal	O
tersebut	O
dengan	O
sangat	O
baik	O
untuk	O
urusan	O
jumpscarenya	O
lumayan	O
bikin	O
kami	O
terkaget-kaget	O
soundnya	O
kenceng	O
sih	O
tapi	O
untungnya	O
ga	O
sering	O
juga	O
untungnya	O
masih	O
dalam	O
momen	O
yang	O
pas	O
dan	O
masih	O
bisa	O
ditebak	O
jadi	O
kita	O
bisa	O
ancang-ancang	O
buat	O
tutup	O
telinga	O
ditambah	O
adegan	O
gore	B-GEN
yang	O
banyak	O
banget	O
banget	O
nampilin	O
meski	O
zee	B-ACT
tampil	O
dengan	O
cukup	O
baik	O
menghidupkan	O
karakter	O
ancika	B-CHAR
pun	O
arbani	B-ACT
juga	O
tak	O
kalah	O
menarik	O
dengan	O
ngasih	O
kesan	O
fresh	O
lewat	O
dilan	B-CHAR
versi-nya	O
sendiri--	O
tapi	O
sayang	O
kami	O
ga	O
ngerasain	O
chemistry	O
cinta-cintaan	O
yang	O
solid	O
dari	O
berbagai	O
macam	O
adegan	O
dan	O
dialog	O
dr	O
mereka	O
berdua	O
sejujurnya	O
cukup	O
melelahkan	O
dihujani	O
action	B-GEN
sana	O
sini	O
tanpa	O
pengembangan	O
cerita	O
dan	O
motivasi	O
karakter	O
protagonis	O
maupun	O
antagonis	O
yang	O
digarap	O
dengan	O
baik	O
ditambah	O
hampir	O
di	O
setiap	O
adegan	O
yang	O
ada	O
dialognya	O
kek	O
ga	O
berasa	O
ngobrol	O
nya	O
bahkan	O
para	O
aktor	O
senior	O
sekalipun	O
oke	O
berikut	O
review	O
kami	O
untuk	O
dune	B-MVT
part	I-MVT
two	I-MVT
2024	B-YEAR
wmidreview	O
udah	O
masih	O
terngiang	O
banget	O
tuh	O
line	O
dialognya	O
panjang	O
umur	O
sinema	O
kawanku	O
sungguh	O
sebuah	O
surat	O
cinta	O
untuk	O
sinema	O
ps	O
